Frame Number,Distance
1,13.341664064126334
2,16.0312195418814
3,7.211102550927978
4,9.848857801796104
5,11.40175425099138
6,13.92838827718412
7,11.180339887498949
8,10.295630140987
9,19.235384061671343
10,28.635642126552707
11,31.38470965295043
12,34.48187929913333
13,25.238858928247925
14,26.076809620810597
15,30.610455730027933
16,28.30194339616981
17,30.0
18,36.235341863986875
19,36.76955262170047
20,33.015148038438355
21,45.27692569068709
22,44.40720662234904
23,45.09988913511872
24,51.24451190127583
25,52.15361924162119
26,51.97114584074513
27,68.00735254367721
28,61.40032573203501
29,75.66372975210778
30,76.2954782408499
31,70.57619995437555
32,70.8590149522275
33,65.62011886609167
34,78.44743462982075
35,87.29833904490967
36,90.93404203047393
37,13.601470508735444
38,18.681541692269406
39,27.018512172212592
40,23.323807579381203
41,32.526911934581186
42,39.824615503479755
43,26.90724809414742
44,28.600699292150182
45,29.0
46,38.948684188300895
47,42.15447781671598
48,25.96150997149434
49,36.235341863986875
50,30.870698080866262
51,30.0
52,27.80287754891569
53,21.540659228538015
54,19.4164878389476
55,21.095023109728988
56,18.384776310850235
57,18.681541692269406
58,17.26267650163207
59,20.396078054371138
60,18.110770276274835
61,22.02271554554524
62,33.13608305156178
63,26.30589287593181
64,25.495097567963924
65,26.076809620810597
66,23.0
67,28.160255680657446
68,19.0
69,23.345235059857504
70,22.47220505424423
71,18.027756377319946
72,12.649110640673518
73,28.792360097775937
74,31.04834939252005
75,36.89173349139343
76,37.656340767525464
77,28.861739379323623
78,24.020824298928627
79,21.37755832643195
80,14.7648230602334
81,18.867962264113206
82,21.540659228538015
83,37.8549864614954
84,24.331050121192877
85,41.48493702538308
86,48.25971404805462
87,43.04648650006177
88,36.6742416417845
89,35.6931365951495
90,32.984845004941285
91,31.0
92,44.553338819890925
93,52.03844732503075
94,33.37663853655727
95,42.04759208325728
96,41.012193308819754
97,41.43669871020132
98,45.0
99,41.19465984809196
100,41.773197148410844
101,33.24154027718932
102,28.160255680657446
103,30.59411708155671
104,28.861739379323623
105,28.284271247461902
106,16.0312195418814
107,16.55294535724685
108,11.661903789690601
109,11.180339887498949
110,2.0
111,6.4031242374328485
112,5.656854249492381
113,6.4031242374328485
114,11.180339887498949
115,20.024984394500787
116,10.44030650891055
117,7.0710678118654755
118,6.082762530298219
119,9.486832980505138
120,19.1049731745428
121,24.20743687382041
122,20.09975124224178
123,14.866068747318506
124,17.69180601295413
125,23.259406699226016
126,27.202941017470888
127,30.886890422961002
128,34.132096331752024
129,32.01562118716424
130,31.240998703626616
131,30.805843601498726
132,31.400636936215164
133,25.495097567963924
134,22.80350850198276
