Frame Number,Distance
1,41.86884283091664
2,43.829214001622255
3,48.02082881417188
4,51.478150704935004
5,41.48493702538308
6,58.137767414994535
7,48.84669896727925
8,42.5440947723653
9,31.76476034853718
10,25.238858928247925
11,25.0
12,14.0
13,27.586228448267445
14,26.870057685088806
15,39.05124837953327
16,41.10960958218893
17,56.72741841473134
18,31.76476034853718
19,30.0
20,46.400431032480725
21,40.24922359499622
22,38.07886552931954
23,62.96824596572466
24,13.341664064126334
25,16.97056274847714
26,7.0710678118654755
27,18.027756377319946
28,56.22277118748239
29,56.92099788303083
30,55.02726596879042
31,58.463663928973865
32,57.723478758647246
33,61.66036003787198
34,59.61543424315552
35,63.52952069707436
36,65.86349520030045
37,53.33854141237835
38,46.400431032480725
39,41.593268686170845
40,42.720018726587654
41,35.73513677041127
42,39.01281840626232
43,17.26267650163207
44,12.36931687685298
45,15.0
46,4.123105625617661
47,5.830951894845301
48,17.204650534085253
49,8.54400374531753
50,10.63014581273465
51,11.704699910719626
52,11.180339887498949
53,25.019992006393608
54,31.016124838541646
55,33.0
56,26.30589287593181
57,31.064449134018133
58,31.064449134018133
59,30.01666203960727
60,31.016124838541646
61,34.132096331752024
62,20.0
63,22.47220505424423
64,29.614185789921695
65,45.5411901469428
66,93.26306878931231
67,90.00555538409837
68,99.40824915468535
69,94.04786015641186
70,94.54099639838793
71,17.029386365926403
72,17.0
73,9.219544457292887
74,12.041594578792296
75,21.2602916254693
76,43.41658669218482
77,36.22154055254967
78,44.04543109109048
79,875.6192094740727
80,49.040799340956916
81,558.578553114958
82,46.238512086787566
83,65.14598989960932
84,54.57105459856901
85,73.7563556583431
86,62.03224967708329
87,66.85057965343307
88,72.44998274671983
89,74.24284477308234
90,76.02631123499285
91,71.8679344353238
92,60.90155991434045
93,51.0
94,69.35416353759881
95,53.31041174104736
96,52.80151512977634
97,53.33854141237835
98,49.64876634922564
99,45.617978911828175
100,43.46262762420146
101,53.71219600798314
102,54.78138369920935
103,456.3562205120031
104,12.649110640673518
105,7.0710678118654755
106,19.697715603592208
107,22.20360331117452
108,29.017236257093817
109,44.721359549995796
110,39.05124837953327
111,40.52159917870962
112,44.9221548904324
113,34.23448553724738
114,39.01281840626232
115,31.906112267087632
116,45.12205669071391
117,38.41874542459709
118,197.9520143873257
119,68.76772498781678
120,89.30845424706443
121,211.83484132691675
122,204.56050449683585
123,212.70872102478543
124,98.08159868191383
125,91.13725912051558
126,108.41586599755591
127,93.13431161500041
128,86.57944328765345
129,244.22940035957996
130,205.54804791094466
131,206.64946164943183
132,166.30093204789924
133,167.36188335460378
134,166.97305171793442
135,171.14321488157222
136,214.37350582569667
137,218.24069281414958
138,217.8003673091485
139,216.9446934128604
140,221.82200071228283
141,224.0089283934906
142,224.4036541591959
143,233.42022191746798
144,237.53947040439405
145,233.07080469247967
146,224.19857269840057
147,240.4766100892143
148,253.9310930154084
149,256.1444904736387
150,253.16002844051033
151,258.72379094316005
152,240.44126101815388
153,245.5402207378661
154,239.88538930080756
155,248.766959220874
156,247.8225171367606
157,170.3936618539551
158,254.568261965234
159,261.03064954139006
160,261.04788832702707
161,261.0689564080724
162,261.0
163,261.04788832702707
164,268.06715576511795
165,275.26169366622736
166,87.70974860299168
167,310.16124838541646
168,314.8714023216462
169,272.8094573140748
170,310.6638054231616
171,261.9637379485947
172,262.77366686941826
173,264.45793616376875
174,267.21714016881475
175,261.6046635669938
176,254.9607812978302
177,256.46247288833507
178,255.906232827573
179,254.52111896658005
180,255.80656754665233
181,259.47061490658245
182,271.58240001885247
183,271.58240001885247
184,242.33241632105268
185,242.33241632105268
186,242.33241632105268
187,245.08161905781512
188,242.33241632105268
189,236.34931774811622
190,236.92192806914264
191,228.56946427727394
192,228.56946427727394
193,233.21234958723778
194,241.4560001325293
195,82.80700453464067
196,357.24641355792505
197,84.02380615040002
198,77.42092740338364
199,77.46612162745726
200,74.81310045707235
201,71.02816342831905
202,61.587336360651285
203,55.94640292279746
204,40.52159917870962
205,40.26164427839479
206,36.49657518178932
207,54.037024344425184
208,14.422205101855956
209,13.0
210,8.06225774829855
211,11.40175425099138
212,20.12461179749811
213,27.85677655436824
214,31.622776601683793
215,37.21558813185679
216,46.8187996428785
217,62.433965115151864
218,68.79680225126747
219,75.8023746329889
220,84.21995013059554
221,99.76472322419383
222,103.46496991735899
223,116.45600027478189
224,125.00399993600205
225,135.77186748365804
226,163.783393541592
227,547.9498152203357
228,82.29823813423954
229,88.11923740024082
230,93.30058949438637
231,73.348483283569
232,81.2219182240853
233,78.02563681252464
234,41.012193308819754
235,144.10065926289164
236,159.1257364476281
237,47.80167361086848
238,47.885279575251516
239,30.066592756745816
240,87.80091115700337
241,42.01190307520001
242,652.9356783022353
243,236.39373934180236
244,202.25231766286387
245,243.7580767892625
246,243.7580767892625
247,205.6428943581567
248,533.8408002391724
249,1000
250,28.071337695236398
251,28.0178514522438
252,34.23448553724738
253,59.07622195096772
254,61.1310068623117
255,54.405882034941776
256,59.481089431852205
257,56.08029957123981
258,619.8104548973016
259,8.246211251235321
260,9.0
261,1000
262,25.0
263,57.0701322935211
264,55.21775076911409
265,46.84015371452148
266,52.88667128870941
267,46.010868281309364
268,40.8166632639171
269,63.0317380372777
270,56.568542494923804
271,42.190046219457976
272,38.2099463490856
273,34.92849839314596
274,34.48187929913333
275,38.948684188300895
276,33.12099032335839
277,44.64302857109943
278,50.28916384272063
279,48.877397639399746
280,538.8821763614009
281,1000
282,46.400431032480725
283,40.607881008493905
284,19.6468827043885
285,34.539832078341085
286,42.720018726587654
287,43.657759905886145
288,42.5440947723653
289,61.71709649683789
290,61.29437168288782
291,16.401219466856727
292,60.207972893961475
293,64.4980619863884
294,145.27904184706065
295,5.830951894845301
296,5.656854249492381
297,12.36931687685298
298,9.486832980505138
299,1000
300,57.8013840664737
301,66.12110101926616
302,96.83491106000976
303,106.85036265731624
304,114.28035701729323
305,121.93850909372314
306,115.10864433221339
307,140.0142849854971
308,154.01298646542764
309,149.164338901763
310,151.85519418182574
311,158.8584275384847
312,171.1286066091815
313,172.06975329789952
314,173.0115603073968
315,166.02710622064097
316,170.31735084835015
317,172.13076424625552
318,175.09426032854418
319,181.02486017119307
320,183.15294155431957
321,184.14125013152267
322,191.9088325221119
323,202.02227599945508
324,205.99514557387025
325,215.5388596054085
326,216.9331694324314
327,219.10043359153812
328,229.91520175925731
329,199.04019694524018
330,228.0350850198276
331,238.01890681204299
332,248.0020161208372
333,256.0019531175495
334,260.0076921939041
335,272.0018382290826
336,275.0018181758077
337,277.0018050482704
338,308.5611770783875
339,282.00177304407146
340,284.0
341,318.5121661726597
342,292.00171232374646
343,361.0013850388943
344,369.0
345,350.36552341804406
346,1000
347,20.615528128088304
348,14.866068747318506
349,26.570660511172846
350,54.70831746635972
351,23.345235059857504
352,16.0312195418814
353,15.811388300841896
354,17.4928556845359
355,26.248809496813376
356,26.248809496813376
357,54.91812087098393
358,63.60031446463138
359,70.0
360,70.45565981523414
361,178.46568297574746
362,213.693706037403
363,139.20129309744217
364,146.23952953972466
365,156.1569723067145
366,167.6305461424021
367,218.21548982599745
368,203.86760409638407
369,236.20541907416094
370,210.80085388821365
371,189.15602025840997
372,198.58751219550538
373,204.1298606279836
374,216.453228204155
375,226.63847863944022
376,233.54871012274933
