Frame Number,Distance
316,14.4222051
317,15.62049935
318,15
319,13
320,14.76482306
321,17.88854382
322,15.13274595
323,14.56021978
324,26.07680962
325,15.5241747
326,14.31782106
327,17.72004515
328,17.88854382
329,14.86606875
330,19.84943324
331,24.20743687
332,26.57066051
333,31.78049716
334,35.73513677
335,38.83297568
336,42.57933771
337,38.05259518
338,37.05401463
339,37
340,36.49657518
341,33.95585369
342,31.95309062
343,45.607017
344,49.03060269
345,49.24428901
346,47.80167361
347,50
348,63.00793601
349,69.07966416
350,72.80109889
351,83.23460819
352,93.1933474
353,95.01578816
354,99.12618221
355,110.4762418
356,110.9098733
357,129.3406355
358,130.8166656
359,138.4629914
360,148.1249473
361,160.7980099
362,160.7980099
363,163.5175832
364,170.4963343
365,177.4063133
366,187.0240626
367,194
368,212.2851855
369,204.413796
370,210.4019962
371,227.1673392
372,237.6552124
373,245.5076374
374,256.2654873
375,264.0473442
376,270.7655813
377,287.0888364
378,13.45362405
379,12.80624847
380,8
381,11.40175425
382,5
383,3.16227766
384,16.76305461
385,23.02172887
386,16.64331698
387,23.70653918
388,13.03840481
389,5.099019514
390,6
391,2
392,3.16227766
393,1.414213562
394,5.830951895
395,5.099019514
396,3.16227766
397,14.31782106
398,10
399,17.11724277
400,11.18033989
401,7.615773106
402,14.03566885
403,4.123105626
404,5.099019514
405,3.16227766
406,13.03840481
407,5.656854249
408,3.16227766
409,3.605551275
410,10.04987562
411,18.38477631
412,18.02775638
413,13.60147051
414,29.01723626
415,31.01612484
416,47.16990566
417,53.33854141
418,61.13100686
419,68.11754546
420,67.0298441
421,70.00714249
422,64
423,64.49806199
424,62.39390996
425,59.30430001
426,48.50773134
427,44.72135955
428,45.39823785
429,48.66210024
430,45.35416188
431,52.49761899
432,32.64965543
433,31.01612484
434,47.07440918
435,67.68308504
436,95.70788891
437,82.37718131
438,102.420701
439,118.2581921
440,116.1077086
441,116.7261753
442,99.2018145
443,108.6692229
444,115.6935608
445,119.5700631
446,125.7815567
