Frame Number,Distance
233,148.2160585
234,155.724115
235,246.9838051
236,249.4193256
237,311.7707491
238,242.6684982
239,304.5406377
240,16.55294536
241,50.56678752
242,60.37383539
243,67.06713055
244,50.59644256
245,41.48493703
246,45.22167622
247,58.52349955
248,56.5154846
249,67.67569726
250,104.1777327
251,104.1777327
252,113.6529806
253,119.5700631
254,118.8780888
255,116.4817582
256,121.5113163
257,116.1077086
258,110.7655181
259,103.247276
260,120.2081528
261,116.8417734
262,127.5774275
263,119.2182872
264,127.7693234
265,147.1054044
266,122.3315168
267,130.1383879
268,133.0338303
269,139.0035971
270,127.0983871
271,145.4166428
272,145.4166428
273,142.411376
274,152.4106296
275,147.7633243
276,154.4668249
277,171.4176187
278,169.8528775
279,162.3730273
280,153.2090076
281,309.0906016
282,320.7444466
283,4.472135955
284,10.44030651
285,8.062257748
286,7.211102551
287,8.246211251
288,19.92485885
289,23.76972865
290,28.0713377
291,28
292,22.09072203
293,24.33105012
294,21.84032967
295,17
296,15
297,14
298,16.1245155
299,17.11724277
300,20.09975124
301,23.08679276
302,30.06659276
303,21.37755833
304,21.47091055
305,16.40121947
306,19.20937271
307,16.2788206
308,14
309,12.36931688
310,12.36931688
311,16.64331698
312,14.4222051
313,16.64331698
314,20.61552813
315,24.41311123
316,25.23885893
317,25.61249695
318,29.68164416
319,29.73213749
320,30.41381265
321,32.55764119
322,33.24154028
323,32.80243893
324,43.829214
325,33.54101966
326,35.51056181
327,38.41874542
328,42.05948169
329,36.05551275
330,29.01723626
331,29.61418579
332,23.08679276
333,25
334,59.00847397
335,26.57066051
336,25.49509757
337,24.20743687
338,25.49509757
339,23.02172887
340,37.21558813
341,36.35931793
342,39.62322551
343,26.57066051
344,22.82542442
345,22.82542442
346,27.45906044
347,22.6715681
348,22.47220505
349,33.13608305
350,37.85498646
351,83.48652586
352,91.26883367
353,91.26883367
354,85.47514259
355,89.89994438
356,35.4682957
357,141.8238344
358,71.56814934
359,85.14693183
360,87.55569656
361,105.0190459
362,103.0776406
363,99.689518
364,107.9351657
365,118.9495691
366,143.9618005
367,154.1200831
368,178.0365131
369,236.1715478
370,160.3309078
371,188.5576835
372,234.7977853
373,240.1541172
374,252.8339376
375,212.2498528
376,218.2338196
377,240.8754865
378,233.4652008
379,248.8473428
380,250.1399608
381,254.4032233
382,255.3311575
383,269.8184575
384,259.6170256
385,264.2460974
386,261.4670151
387,261.4670151
388,293.429719
389,12.80624847
390,21.63330765
391,16.97056275
392,17.69180601
393,19.20937271
394,24.75883681
395,24.75883681
396,24.75883681
397,32.01562119
398,27.58622845
399,32.01562119
400,30.47950131
401,22.82542442
402,32.80243893
403,22.36067977
404,27.78488798
405,26
406,32.80243893
407,32.984845
408,33.10589071
409,34.4818793
410,26.92582404
411,34.23448554
412,30
413,30.06659276
414,33.28663395
415,36.23534186
416,47.70744177
417,58.89821729
418,62.42595614
419,70.17834424
420,68.09552114
421,68.8839604
422,65.36818798
423,69.63476143
424,65.21502894
425,63.03173804
426,55.97320788
427,53.15072906
428,53.15072906
429,58.79625838
430,60.6052803
431,73
432,65.73431372
433,60.80296045
434,86.37708029
435,57.48912941
436,70.88018059
437,68.00735254
438,78.91767863
439,84.11896338
440,82.46211251
441,90.55385138
442,96.20810777
443,102.1763182
444,111.2115102
445,119.2811804
446,139.3161871
