Frame Number,Distance
1,17.029386365926403
2,22.360679774997898
3,17.11724276862369
4,22.561028345356956
5,23.194827009486403
6,21.095023109728988
7,20.09975124224178
8,14.035668847618199
9,3.605551275463989
10,6.4031242374328485
11,6.324555320336759
12,11.704699910719626
13,2.0
14,1.4142135623730951
15,9.848857801796104
16,10.295630140987
17,10.04987562112089
18,17.029386365926403
19,19.4164878389476
20,20.615528128088304
21,32.7566787083184
22,32.57299494980466
23,43.382023926967726
24,47.29693436154187
25,52.0
26,49.8196748283246
27,67.446274915669
28,60.41522986797286
29,72.83543093852057
30,73.43704787094863
31,70.40596565632774
32,71.19691004531025
33,67.68308503607086
34,80.62257748298549
35,87.69264507357501
36,90.79647570252934
37,83.00602387778854
38,85.28774824088158
39,74.43117626371358
40,78.5175139698144
41,68.8839603971781
42,58.215118311311535
43,78.23042886243178
44,73.17103251970687
45,76.53103945458993
46,62.12889826803627
47,57.0350769263968
48,71.17583859709698
49,69.05070600652827
50,66.0
51,70.178344238091
52,70.25667228100119
53,84.29116205154607
54,90.35485598461214
55,90.35485598461214
56,83.09632964216891
57,87.14355971613737
58,87.09190547921202
59,87.36704184073076
60,88.2779700718135
61,93.64827814754524
62,95.34149149242423
63,96.33794683301072
64,106.53168542738823
65,105.90561835898981
66,106.53168542738823
67,99.46356116689167
68,109.03669107231748
69,115.91807451816995
70,121.01652779682617
71,115.57248807566617
72,118.71394189394942
73,115.43396380615195
74,137.17871555019022
75,153.9415473483361
76,159.02829936838285
77,177.04519197086375
78,189.04232330353963
79,196.0025510038071
80,206.0
81,236.5417510715603
82,242.404620418011
83,261.6199533674754
84,253.28442510347926
85,275.72631357924473
86,287.39171873942365
87,284.3448610402516
88,279.0877998050076
89,278.14564530116235
90,277.18044664081197
91,275.5884612969128
92,287.3412605248331
93,292.61749776799064
94,270.4163456597992
95,280.94305472817797
96,278.94981627525766
97,275.6555822035897
98,275.049086528205
99,271.4479692316743
100,268.79360111431225
101,257.41989045137905
102,252.55692427648862
103,250.79872407968904
104,247.94555854057964
105,246.07722365143832
106,229.36651891677653
107,229.83689869122406
108,218.38727069131113
109,212.5770448566825
110,215.02790516581794
111,216.33538776631067
112,218.67327225795108
113,226.79726629745784
114,222.5758297749331
115,239.7602969634464
116,222.64321233758733
117,218.65955272980872
118,212.59586073110643
119,206.90335908341362
120,204.41379601191306
121,199.44924166313595
122,200.08498194517247
123,210.86725682286476
124,206.90335908341362
125,199.27117202445515
126,191.637678967368
127,182.3211452355431
128,171.82840277439584
129,167.5857989210303
130,160.51479682571323
131,156.81836627130127
132,146.57762448614045
133,142.89856542317
134,135.4843164355196
135,125.15989773086265
136,124.14507642270796
137,110.04090148667449
138,110.0
139,100.0
140,102.00490184299969
141,89.1403387922662
142,88.02272433866155
143,79.51100552753688
144,128.00390619039717
145,125.39936203984452
146,108.50345616615168
147,103.31021246711285
