Frame Number,BOOSTING: not overlapped: 15; failed: 0,CSRT: not overlapped: 12; failed: 1,KCF: not overlapped: 11; failed: 2,MEDIANFLOW: not overlapped: 4; failed: 62,MIL: not overlapped: 11; failed: 0,MOSSE: not overlapped: 16; failed: 29,TLD: not overlapped: 50; failed: 19
331,38.41874542,12.08304597,59.07622195,41.19465985,16.1245155,7.280109889,646.715548
332,44.59820624,19.84943324,69.007246,51.0881591,25.70992026,3.605551275,103.3247308
333,45.3431362,20.61552813,79.00632886,60.13318551,31.78049716,10.19803903,1000
334,32.20248438,20.61552813,87.00574694,64.07027392,32.984845,14.14213562,53.75872022
335,34.71310992,20.22374842,8,70.06425622,47.5394573,22.09072203,54.08326913
336,31.2409987,21.21320344,8.94427191,70.00714249,50.21951812,26.30589288,50.24937811
337,30,20,10,71,45.89117562,28.28427125,48.25971405
338,26.83281573,25.3179778,16.4924225,76.00657866,51.92301994,32.24903099,93.86160024
339,25.63201124,26.83281573,24.08318916,80.00624976,57.56735186,36.22154055,4.472135955
340,25,30.8058436,24.33105012,3.16227766,54.5710546,38.20994635,6.08276253
341,22.09072203,32.64965543,23.40939982,7.280109889,54.34151268,42.19004622,8.246211251
342,20.61552813,32.52691193,32.55764119,15.29705854,58.69412236,46.17358552,13.03840481
343,22.56102835,24.69817807,42.19004622,28.86173938,72.18032973,60.13318551,27
344,22.8035085,26.2488095,46.38965402,33.73425559,74.14849965,67.06713055,32
345,23.40939982,29.06888371,48.37354649,1000,78.10249676,72.0624729,31.57530681
346,24.33105012,30.61045573,54.14794548,8.246211251,76.11832894,77.02596965,1000
347,22.8035085,29.06888371,60.13318551,15.13274595,90.80198236,83.02409289,76.4852927
348,26.40075756,29.41088234,68.46897107,1000,3.16227766,1000,22.02271555
349,50.11985634,16.1245155,90.35485598,25,17.88854382,1000,17.11724277
350,49.1934955,14.86606875,8,31.30495168,26,12,144.2497834
351,135.8712626,19.10497317,20.09975124,1000,47.16990566,25.07987241,1000
352,22.8035085,18.11077028,38,18.11077028,57.07013229,43.18564576,22.09072203
353,30.59411708,29.41088234,44,24.08318916,55.90169944,50.24937811,23.53720459
354,33.95585369,24.73863375,48,27.07397274,56.32051136,54.14794548,27.20294102
355,44.72135955,25.96150997,60.03332408,1000,68.26419266,66.12110102,32.80243893
356,46.69047012,28.46049894,58.13776741,1000,75.66372975,66.12110102,78.31347266
357,73.76313442,37.57658846,84.38009244,29.15475947,96.33794683,92.34717104,72.20110802
358,80.99382693,42.20189569,10,38.07886553,18.11077028,1000,69.02897942
359,22.82542442,50.48762225,15.62049935,1000,13.89244399,10.04987562,68.59300256
360,31.89043744,56.32051136,19.6977156,7.615773106,22.36067977,18.02775638,75.74298647
361,39.20459157,69.0651866,34,1000,25.07987241,33.83784863,69.46221995
362,42.80186912,73,34,1000,26.17250466,36.68787266,71.56116265
363,44.40720662,70,30.46309242,1000,17.4642492,36.68787266,83.45058418
364,50.24937811,77.02596965,37.94733192,8,17.08800749,44.27188724,9.055385138
365,60.03332408,88.02272434,43.68065934,17.2626765,42.01190308,54.40588203,12.36931688
366,82.00609733,7.280109889,54.62600113,27.78488798,49.81967483,63.97655821,22.20360331
367,12.36931688,13.45362405,63.90618123,1000,53.15072906,71.69379332,1000
368,17.2626765,36.05551275,89.1571646,1000,77.1038261,97.50897395,39.56008089
369,12,25.23885893,10.44030651,15.8113883,57.55866572,11.3137085,30.8058436
370,18.02775638,23.60084744,7.810249676,16.2788206,69.87131028,6.32455532,34.40930107
371,22.627417,36.12478374,5,6.32455532,81.49233093,12.36931688,42.05948169
372,29.68164416,42.80186912,10.44030651,11.66190379,10.04987562,22.13594362,53.26349594
373,34.0147027,38.20994635,12.36931688,9.433981132,10.81665383,28.23118843,53.03772242
374,43.17406629,46.64761516,18.02775638,18.43908891,17.4642492,41.10960958,62.20128616
375,50.03998401,33.83784863,22.20360331,20.09975124,20.24845673,51.07837116,113.2651756
376,56.14267539,40.24922359,24.51530134,18.43908891,25.96150997,58.6003413,1.414213562
377,76.00657866,51.623638,40.04996879,30.01666204,39.05124838,76.53757247,12.36931688
378,71.70076708,47.5394573,33.24154028,27.51363298,28.16025568,76.05918748,8.602325267
379,79.63039621,49.39635614,34.36568055,29.12043956,29.83286778,81.54140053,9.486832981
380,90.55385138,56.08921465,40.11234224,34.525353,37.94733192,1000,16
381,8.062257748,48.10405388,33.13608305,30.2654919,32.64965543,1000,1000
382,5.656854249,48.46648326,31.144823,34.05877273,38.27531842,5.656854249,53.46026562
383,6,55.97320788,37.12142239,38.11823711,43.32435804,11.70469991,46.5295605
384,13.41640786,41.43669871,26.17250466,26.17250466,37.33630941,3.605551275,17.49285568
385,13.60147051,45.35416188,27.01851217,29.06888371,33.61547263,2,21.9317122
386,12.64911064,48.50773134,27.16615541,31.57530681,32.31098884,5.830951895,26.47640459
387,14.31782106,42.75511665,23.02172887,27.45906044,25.45584412,4.123105626,29.06888371
388,5,57.00877125,31.01612484,1000,32.52691193,10.29563014,42.72001873
389,6.403124237,68.00735254,41.97618372,10.81665383,24.18677324,21.40093456,51.89412298
390,16.40121947,76.89603371,48.27007354,18.86796226,27.07397274,30.23243292,46.87216658
391,12.20655562,69.89277502,44.38468204,14.86606875,20.09975124,24.75883681,36.76955262
392,11.18033989,63.0634601,45.35416188,15.55634919,17.02938637,24.75883681,78.40918314
393,10.77032961,67.68308504,47.29693436,14.86606875,18.02775638,26.2488095,79.51100553
394,16.1245155,72.53275122,52.20153254,21.9317122,23.19482701,31.144823,70.21395873
395,18.86796226,75.31268154,52.81098371,22.627417,24.18677324,31.89043744,75.6439026
396,18.86796226,72.99315036,52.20153254,1000,23.19482701,31.144823,86.92525525
397,24.75883681,72.01388755,61.84658438,10.04987562,31.40063694,39.40812099,1000
398,20.59126028,70.77428912,59.9082632,5,31.57530681,35.4682957,32.01562119
399,23.43074903,71.47027354,65.73431372,15.29705854,36.05551275,39.11521443,37.20215048
400,19.6977156,64.19501538,61.39218191,1000,37.05401463,34.20526275,56.08029957
401,18.02775638,62.62587325,55.54277631,1000,32.06243908,28.28427125,41.30375286
402,18.35755975,68.41052551,61.98386887,8.544003745,41,31.90611227,52.46903849
403,16.76305461,58.69412236,54.12947441,5.099019514,36.01388621,24.08318916,52.17278984
404,14.14213562,63.3245608,58.05170109,6.32455532,38,22.6715681,55.10898293
405,14.03566885,62.8171951,60.01666435,6.08276253,39.05124838,18.43908891,41.43669871
406,13.41640786,69.57010852,73.8241153,9.899494937,50.009999,21.63330765,54.45181356
407,18.11077028,62.96824597,74.14849965,3,49.09175083,19.23538406,66.3098786
408,18.35755975,68.68041933,81.74350127,4.472135955,58.00862005,17.49285568,73
409,16.1245155,85.32877592,17.11724277,8.544003745,73,21.26029163,90.02221948
410,21.9317122,8.94427191,11.18033989,4.472135955,71.0070419,14.14213562,501.9412316
411,29.73213749,14.03566885,6.32455532,2.828427125,74.16872656,18.43908891,1000
412,29,8.062257748,12.16552506,0,83.05419917,16.2788206,42.01190308
413,26.90724809,10.77032961,20.88061302,4.123105626,37.33630941,14,63.50590524
414,36.7151195,19.72308292,14.4222051,6.32455532,28.01785145,18.43908891,37.64306045
415,39.39543121,26.92582404,17.4642492,8.544003745,36.67424164,18.86796226,36.79673899
416,53.45091206,38.62641583,18.97366596,24.73863375,22.6715681,32.984845,31.01612484
417,61.74139616,48.50773134,15,26.68332813,11.70469991,41.14608122,44.01136217
418,68.15423685,48.50773134,22.02271555,35.35533906,3,46.23851209,51.31276644
419,76.55063684,53.23532662,31.38470965,42.29657197,10.04987562,51.26402247,59.48108943
420,73.37574531,54.58937626,32.44996148,45.04442252,4.472135955,47.4341649,58.30951895
421,76.24303247,53.93514624,34.82814953,49,3,44.92215489,44.82186966
422,73.76313442,54.91812087,36.12478374,50.03998401,12.80624847,41.48493703,47.01063709
423,79.84985911,55.03635162,32.20248438,50.35871325,9,43.829214,61.07372594
424,74.46475676,57.218878,30.41381265,48.25971405,24.04163056,39.35733731,60.87692502
425,72.44998275,52,26.92582404,1000,16.03121954,36.61966685,48.10405388
426,66.18912297,49.04079934,21.47091055,7.071067812,12.36931688,29.73213749,67.46851117
427,60.03332408,42.29657197,18.02775638,12.16552506,15.8113883,25.49509757,62.58594091
428,60.8276253,45.70557953,21.47091055,11.40175425,17.4642492,24.75883681,48.7954916
429,66.24198065,48.01041554,23.76972865,7,20,30.41381265,46.01086828
430,65.51335742,47.04253395,18.78829423,11.40175425,21.02379604,31.82766093,34.98571137
431,73.430239,50,20.80865205,1000,15.29705854,45.65084884,46.22769733
432,61.77378085,25,24.75883681,45.17742799,20.88061302,19.02629759,120.0708124
433,70.68238819,33.73425559,42.43819035,1000,36.12478374,21.02379604,1000
434,66.03029608,34.92849839,44.55333882,1000,59.00847397,25.61249695,67.26812024
435,58.24087911,42.19004622,40.70626487,14,64,41.67733197,91.40021882
436,57.07013229,57.62811814,38.05259518,40.04996879,29.15475947,68.9492567,20.02498439
437,68.0661443,89.88882022,40.85339643,60.20797289,4,94.3716059,39.11521443
438,74.46475676,4.123105626,44.40720662,76.32168761,13.60147051,29.68164416,57.218878
439,86.60831369,33.37663854,54.03702434,99.50376877,34.0147027,50.44799302,76.53103945
440,8,42.72001873,60.8276253,16.2788206,40.60788101,63.90618123,86.05230967
441,2,43.96589587,65.11528238,18.35755975,50.6359556,72.12489168,1000
442,6,66.94027188,71.21797526,26.2488095,51.7880295,80.52328856,91.08786966
443,4,51.2445119,76.02631123,31.04834939,72.42237223,1000,3
444,2,79.62411695,80.99382693,37.65634077,77.88452991,1000,8.246211251
445,12,84.7584804,0,48.37354649,57.14017851,14.31782106,16.03121954
446,10.19803903,32.44996148,20.51828453,1000,88.60022573,38.20994635,41.78516483
